Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Weekly_Sales
3,12111,74,50,3,215,7,0,4082
6,110510,58,59,2,213,7,0,5152
6,71610,97,83,2,212,6,0,23299
3,32610,3,57,2,214,7,0,4302
2,61512,6,80,3,221,6,0,5635
4,22610,48,41,2,126,8,0,1368
6,111910,87,52,2,213,7,0,35038
4,62411,8,81,3,129,5,0,59938
7,42211,55,31,3,192,8,0,6375
6,123011,24,46,3,221,6,1,4718
1,33012,3,67,3,221,7,0,9129
2,11411,37,33,2,211,8,0,3634
6,81712,71,87,3,223,5,0,5346
2,102910,23,66,2,211,8,0,26298
7,111910,20,25,2,191,9,0,3279
5,52711,56,80,3,216,6,0,987
1,31612,98,64,3,221,7,0,11424
4,91710,17,64,2,126,7,0,17311
2,60812,32,78,3,221,6,0,10042
5,110411,40,56,3,218,6,0,19700
2,21012,38,46,3,219,7,1,98220
2,123011,9,44,3,219,7,1,34616
2,110510,2,57,2,211,8,0,64267
1,111811,92,62,3,218,7,0,170303
3,60410,29,78,2,214,7,0,1824
6,91010,23,78,2,213,6,1,23384
5,102910,87,70,2,212,6,0,7009
1,30411,38,59,3,213,7,0,89649
4,101411,14,63,3,129,5,0,25605
2,81911,17,89,3,215,7,0,13943
5,62212,32,80,3,222,5,0,2075
6,72712,31,85,3,223,5,0,4614
4,71511,29,83,3,129,5,0,8921
4,21712,91,34,3,130,4,0,72960
1,91710,9,82,2,211,7,0,28481
1,102111,20,63,3,217,7,0,2638
3,101212,42,70,3,226,6,0,5253
2,102210,59,68,2,211,8,0,971
4,72911,37,84,3,129,5,0,3164
7,82611,80,57,3,194,8,0,579
4,32312,16,59,3,130,4,0,28956
7,90211,30,53,3,194,8,0,1085
2,90211,32,89,3,215,7,0,7521
3,72012,22,81,3,225,6,0,3843
4,21910,48,36,2,126,8,0,1466
2,121710,10,47,2,211,8,0,38389
7,70811,96,59,3,193,8,0,1484
6,123011,98,46,3,221,6,1,9827
4,31910,25,55,2,126,8,0,13583
1,101411,56,71,3,217,7,0,2772
6,112511,26,62,3,220,6,1,12343
4,70811,28,84,3,129,5,0,569
7,12811,24,10,3,191,8,0,2117
1,91611,12,79,3,216,7,0,10392
3,72012,12,81,3,225,6,0,3530
7,30411,18,21,3,192,8,0,-7
1,60812,91,78,3,221,7,0,75021
6,123110,42,49,2,212,7,1,7912
6,111111,97,61,3,219,6,0,20344
1,123110,16,48,2,211,7,1,4987
5,72911,21,89,3,216,6,0,1318
5,30912,27,57,3,221,5,0,418
1,93011,42,79,3,216,7,0,7710
1,121010,34,46,2,211,7,0,12446
1,40811,92,67,3,215,7,0,140374
5,91710,16,82,2,212,6,0,4250
2,20312,97,55,3,219,7,0,40093
6,61011,21,84,3,216,6,0,9468
6,122311,72,49,3,220,6,0,175338
5,31612,91,63,3,221,5,0,1833
1,40111,35,59,3,214,7,0,2610
3,21111,35,43,3,216,7,1,2268
4,112610,48,48,2,126,7,1,872
5,101510,8,68,2,212,6,0,13909
3,10612,21,52,3,223,6,0,1004
4,112610,98,48,2,126,7,1,28498
3,91010,6,80,2,214,7,1,877
1,110411,19,54,3,217,7,0,821
7,12712,26,26,3,196,8,0,1332
4,31210,48,49,2,126,8,0,1125
4,12811,95,40,3,127,6,0,127101
4,121611,13,36,3,129,5,0,66546
5,10612,28,50,3,220,5,0,223
1,31612,41,64,3,221,7,0,500
5,30912,16,57,3,221,5,0,13826
4,20510,11,43,2,126,8,0,30263
2,121010,10,45,2,211,8,0,36466
6,20312,55,57,3,221,6,0,13082
5,82611,11,89,3,216,6,0,6834
5,40210,52,63,2,211,6,0,870
4,81911,7,82,3,129,5,0,29304
1,30912,28,58,3,221,7,0,657
2,22511,33,60,3,213,8,0,6307
5,101510,54,68,2,212,6,0,65
1,31910,98,54,2,211,8,0,11323
1,92812,44,76,3,222,6,0,7919
5,60112,97,79,3,222,5,0,779
2,92812,12,79,3,222,6,0,8029
3,81911,44,88,3,219,7,0,2011
1,52512,59,77,3,221,7,0,182
1,91010,35,78,2,211,7,1,1751
5,91412,32,76,3,223,5,0,1925
7,32610,25,23,2,189,9,0,6755
3,82710,71,86,2,214,7,0,1192
3,81310,5,86,2,214,7,0,6352
7,72911,38,56,3,193,8,0,32486
3,22610,51,52,2,214,7,0,3
2,52711,8,76,3,215,7,0,60066
1,70910,40,80,2,211,7,0,54315
3,52512,22,78,3,225,6,0,3236
3,20312,35,59,3,223,6,0,1881
4,21012,54,33,3,130,4,1,53
2,100810,10,63,2,211,8,0,37285
4,32511,30,59,3,128,6,0,8913
3,21210,2,47,2,214,7,1,15177
4,21012,34,33,3,130,4,1,35028
3,91412,24,78,3,226,6,0,3328
2,61011,80,83,3,214,7,0,24931
7,12012,67,27,3,196,8,0,3439
6,21012,91,48,3,221,6,1,49067
4,42211,34,68,3,128,5,0,25246
6,81712,93,87,3,223,5,0,44271
1,51410,55,74,2,210,7,0,9471
5,80312,13,86,3,222,5,0,11701
1,92812,7,76,3,222,6,0,22343
4,120911,48,31,3,129,5,0,6878
6,22511,30,62,3,215,6,0,5062
7,70111,90,58,3,193,8,0,15618
3,50412,85,79,3,225,6,0,774
6,90712,38,86,3,224,5,1,78107
2,22511,81,60,3,213,8,0,29846
6,51311,13,76,3,217,6,0,34605
4,52011,79,70,3,129,5,0,50487
3,100512,38,72,3,226,6,0,99091
3,12811,27,48,3,215,7,0,376
3,32610,30,57,2,214,7,0,1227
7,101411,59,32,3,195,8,0,2
3,62411,25,84,3,218,7,0,4633
5,92311,55,78,3,216,6,0,2576
3,10612,82,52,3,223,6,0,6766
6,21712,11,49,3,222,6,0,20229
1,81211,82,90,3,215,7,0,18091
4,83112,52,76,3,130,4,0,2589
3,21712,12,52,3,223,6,0,2170
6,32610,12,53,2,212,7,0,7294
1,72310,9,83,2,211,7,0,19079
1,91412,81,74,3,222,6,0,30417
2,71312,12,80,3,221,6,0,8725
5,70910,91,81,2,211,6,0,1761
6,93011,80,82,3,218,6,0,12723
1,121010,85,46,2,211,7,0,5625
2,60812,58,78,3,221,6,0,19320
5,80511,14,91,3,216,6,0,3358
4,123011,83,36,3,130,5,1,6396
4,22610,19,41,2,126,8,0,3290
6,81012,79,87,3,223,5,0,24790
5,12111,97,45,3,212,6,0,687
6,122311,95,49,3,220,6,0,99945
3,61711,27,86,3,218,7,0,397
1,12712,46,54,3,220,7,0,16964
5,71312,55,80,3,222,5,0,3205
2,81911,31,89,3,215,7,0,10480
7,22610,12,24,2,189,9,0,3255
1,31210,6,57,2,211,8,0,5619
3,10711,30,53,2,214,7,0,835
6,60112,71,80,3,223,5,0,3998
2,31210,36,57,2,211,8,0,1481
7,21910,38,27,2,189,9,0,33632
7,112511,21,27,3,195,8,1,2366
7,73010,33,66,2,189,9,0,2405
4,82710,48,74,2,126,7,0,631
6,42211,52,74,3,217,6,0,4418
3,102210,96,71,2,215,7,0,3527
7,111811,31,29,3,195,8,0,1941
2,50710,72,71,2,210,8,0,59209
6,50412,17,77,3,223,5,0,16078
3,60812,52,81,3,225,6,0,797
3,42310,96,67,2,213,7,0,3653
6,71610,78,83,2,212,6,0,12
5,91710,29,82,2,212,6,0,1576
5,52512,71,78,3,222,5,0,467
4,12811,24,40,3,127,6,0,6301
5,62212,87,80,3,222,5,0,10388
5,100512,49,71,3,223,5,0,5
6,82010,85,87,2,213,6,0,2562
7,42911,11,26,3,192,8,0,10407
2,101212,60,60,3,223,6,0,333
7,50611,92,26,3,192,8,0,19446
4,21811,11,48,3,128,6,0,23056
7,31111,92,20,3,192,8,0,29741
7,21712,49,27,3,196,8,0,62
4,52512,3,77,3,131,4,0,11110
2,101212,25,60,3,223,6,0,15992
6,40210,17,64,2,212,7,0,15634
7,121010,41,24,2,190,9,0,590
6,41511,93,73,3,216,6,0,40806
3,80511,4,88,3,218,7,0,9321
6,12012,92,55,3,221,6,0,100922
5,82010,38,87,2,212,6,0,44225
6,12111,24,46,3,213,6,0,3717
3,82611,1,87,3,219,7,0,5625
4,21811,42,48,3,128,6,0,10760
6,81211,97,90,3,217,6,0,21507
2,71511,46,89,3,215,7,0,28167
2,51410,40,73,2,210,8,0,79151
6,52110,49,74,2,212,7,0,10499
6,22610,71,47,2,212,7,0,9576
4,61011,94,80,3,129,5,0,63651
5,71511,87,88,3,215,6,0,8580
3,80511,34,88,3,218,7,0,5208
1,81911,28,89,3,215,7,0,259
6,43010,92,68,2,211,7,0,82412
5,12811,92,44,3,212,6,0,7488
1,20312,19,56,3,220,7,0,1175
1,51410,44,74,2,210,7,0,4559
1,122311,91,47,3,219,7,0,67740
7,60410,28,53,2,189,8,0,150
1,70111,67,85,3,215,7,0,4219
4,21910,24,36,2,126,8,0,9933
6,112610,87,65,2,213,7,1,39170
2,50710,94,71,2,210,8,0,73059
7,51410,80,41,2,189,8,0,22
4,100110,27,63,2,126,7,0,2019
4,61011,82,80,3,129,5,0,32295
5,123110,16,49,2,211,6,1,1460
3,21012,34,51,3,223,6,1,5957
1,50412,18,75,3,221,7,0,-1
5,101510,87,68,2,212,6,0,7619
3,22610,29,52,2,214,7,0,1438
2,10612,94,46,3,219,7,0,65203
7,112610,80,17,2,191,9,1,351
6,101510,54,68,2,213,7,0,107
5,81211,12,90,3,216,6,0,2683
1,61512,23,79,3,221,7,0,24836
2,40910,72,65,2,210,8,0,50990
1,50611,2,64,3,215,7,0,50139
3,72012,38,81,3,225,6,0,98534
6,52810,40,78,2,212,7,0,67408
4,12811,22,40,3,127,6,0,17184
7,70210,42,61,2,189,9,0,6090
2,52512,37,78,3,221,6,0,4549
6,111910,11,52,2,213,7,0,22271
6,30411,34,60,3,215,6,0,15795
1,91412,8,74,3,222,6,0,37346
3,112511,22,68,3,221,7,1,9137
4,11312,67,34,3,130,4,0,9399
6,10612,55,50,3,221,6,0,13000
1,71610,38,83,2,211,7,0,80431
4,70811,33,84,3,129,5,0,10028
3,32511,4,72,3,217,7,0,7409
3,52011,91,75,3,219,7,0,187
1,82010,60,86,2,211,7,0,1064
2,52810,87,81,2,210,8,0,24518
1,121710,35,49,2,211,7,0,3670
1,70612,54,81,3,221,6,0,20
5,92311,1,78,3,216,6,0,9537
7,71610,40,62,2,189,9,0,31518
4,31111,20,50,3,128,6,0,9360
3,121611,55,57,3,222,7,0,11265
7,80610,2,61,2,190,9,0,26505
6,70111,90,87,3,216,6,0,59248
3,82010,97,88,2,214,7,0,111
2,12111,52,41,3,211,8,0,3046
6,71312,80,80,3,223,5,0,14828
4,80312,17,83,3,130,4,0,16802
2,50412,48,76,3,221,6,0,3586
6,41610,72,65,2,211,7,0,66531
4,111111,30,47,3,129,5,0,6106
7,22511,4,17,3,191,8,0,14586
3,30212,79,61,3,224,6,0,9027
4,51112,81,67,3,131,4,0,32697
4,71511,4,83,3,129,5,0,53134
7,21712,94,27,3,196,8,0,3547
2,33012,6,66,3,221,7,0,3186
7,10612,24,18,3,196,8,0,3143
3,81310,92,86,2,214,7,0,5885
4,80312,74,83,3,130,4,0,23774
6,101212,96,65,3,225,5,0,29143
1,102111,30,63,3,217,7,0,2566
2,20312,22,55,3,219,7,0,16903
1,50710,34,72,2,210,7,0,15135
7,60311,60,45,3,192,8,0,61
6,42211,20,74,3,217,6,0,9557
2,41610,26,68,2,210,8,0,12512
3,10711,17,53,2,214,7,0,2951
5,101411,18,72,3,217,6,0,1811
1,122311,9,47,3,219,7,0,45445
6,12712,9,53,3,221,6,0,25213
6,111111,54,61,3,219,6,0,38
1,21012,99,48,3,220,7,1,1070
6,92112,42,70,3,224,5,0,9298
7,111910,40,25,2,191,9,0,24455
2,111111,28,59,3,217,7,0,971
1,60410,18,80,2,211,7,0,4
1,121611,79,51,3,219,7,0,33041
6,31612,67,62,3,222,6,0,9131
4,91710,11,64,2,126,7,0,21774
2,62212,40,81,3,221,6,0,78545
3,122410,19,57,2,214,7,0,1237
3,51112,32,75,3,225,6,0,6623
4,60112,32,77,3,130,4,0,12233
1,42211,3,72,3,215,7,0,8468
5,111210,20,62,2,212,6,0,1156
3,51112,11,75,3,225,6,0,16334
7,51410,81,41,2,189,8,0,3847
3,42310,82,67,2,213,7,0,5297
3,40111,56,68,3,218,7,0,5049
3,33012,12,69,3,224,6,0,3068
2,20312,87,55,3,219,7,0,36363
4,70612,92,80,3,130,4,0,174602
7,21012,38,18,3,196,8,1,26986
1,100110,4,71,2,211,7,0,34912
4,21111,97,33,3,127,6,1,40158
4,41511,6,62,3,128,5,0,4138
2,92410,44,81,2,211,8,0,7338
3,123110,28,53,2,214,7,1,196
2,12111,27,41,3,211,8,0,2281
4,120911,46,31,3,129,5,0,49780
1,40910,5,65,2,210,7,0,18516
5,12111,71,45,3,212,6,0,573
4,41610,32,56,2,126,7,0,7533
6,91611,56,84,3,217,6,0,1997
4,81911,98,82,3,129,5,0,13829
7,81211,60,54,3,194,8,0,70
5,41312,7,70,3,222,5,0,6717
1,100711,2,69,3,217,7,0,49880
6,82611,1,90,3,217,6,0,15663
5,12111,27,45,3,212,6,0,399
2,50611,7,61,3,215,7,0,27586
5,110510,52,58,2,212,6,0,557
3,43010,18,70,2,213,7,0,0
1,31811,95,62,3,214,7,0,123405
5,62912,9,87,3,222,5,0,8052
3,82611,6,87,3,219,7,0,1056
6,71511,98,88,3,216,6,0,9301
4,50710,96,56,2,126,7,0,32339
6,90211,13,91,3,217,6,0,37938
3,110411,7,59,3,221,7,0,10044
6,92112,52,70,3,224,5,0,4280
5,101510,38,68,2,212,6,0,48771
1,30411,91,59,3,213,7,0,66158
7,91010,87,48,2,190,9,1,10689
1,90712,72,83,3,222,6,1,40231
3,40612,34,73,3,224,6,0,6983
5,60812,17,81,3,222,5,0,2357
7,40210,24,38,2,189,8,0,3930
7,81211,8,54,3,194,8,0,14928
2,31811,23,62,3,214,8,0,23432
1,22610,20,46,2,211,8,0,4007
1,83112,99,80,3,222,6,0,20
7,31111,58,20,3,192,8,0,726
7,120211,8,20,3,195,8,0,13941
2,100110,44,69,2,211,8,0,8997
4,12012,44,42,3,130,4,0,5765
4,82710,94,74,2,126,7,0,58210
5,31910,56,55,2,211,6,0,3186
2,122410,81,49,2,211,8,0,35995
1,102210,35,69,2,211,7,0,2312
5,61011,67,83,3,215,6,0,2649
2,80610,31,89,2,211,8,0,6157
1,81911,4,89,3,215,7,0,39148
2,112511,98,56,3,218,7,1,20870
3,31612,23,64,3,224,6,0,11406
2,82611,33,90,3,215,7,0,12831
5,110411,22,56,3,218,6,0,2695
6,22610,11,47,2,212,7,0,15893
3,41312,92,72,3,225,6,0,8710
7,50710,36,40,2,189,8,0,728
5,72012,8,81,3,222,5,0,13604
7,111210,45,22,2,191,9,0,19
5,22412,23,57,3,221,5,0,5870
6,102210,37,70,2,213,7,0,3651
4,90310,34,76,2,126,7,0,22455
6,121710,85,52,2,212,7,0,5351
2,41610,85,68,2,210,8,0,3591
4,123011,17,36,3,130,5,1,18059
6,112610,9,65,2,213,7,1,62417
1,72012,74,80,3,221,6,0,12584
2,22412,28,54,3,220,7,0,1000
2,61011,28,83,3,214,7,0,547
6,123011,46,46,3,221,6,1,36389
6,60812,56,80,3,223,5,0,5819
4,100711,36,65,3,129,5,0,1024
6,91010,45,78,2,213,6,1,11
1,61711,31,86,3,215,7,0,1015
3,83112,33,85,3,225,6,0,4611
1,71312,24,77,3,221,6,0,4537
3,62411,60,84,3,218,7,0,88
7,21712,7,27,3,196,8,0,8569
5,51112,22,73,3,222,5,0,2117
3,123011,21,48,3,223,7,1,1195
4,31111,55,50,3,128,6,0,19972
2,20312,32,55,3,219,7,0,11856
6,91611,41,84,3,217,6,0,3711
2,102910,52,66,2,211,8,0,5535
3,112610,4,68,2,215,7,1,9123
3,100711,87,75,3,220,7,0,524
4,92812,72,71,3,131,4,0,101735
3,31210,35,63,2,214,7,0,1940
5,21111,34,38,3,213,6,1,3919
4,90310,17,76,2,126,7,0,14677
5,41312,38,70,3,222,5,0,65169
1,52011,87,67,3,215,7,0,41391
3,112511,1,68,3,221,7,1,6912
5,70612,32,82,3,222,5,0,2086
2,82611,2,90,3,215,7,0,69418
4,32511,48,59,3,128,6,0,3082
1,42712,38,67,3,221,7,0,66399
6,92112,19,70,3,224,5,0,3239
6,92311,59,78,3,217,6,0,378
1,50611,37,64,3,215,7,0,2704
4,81911,81,82,3,129,5,0,33619
3,60112,24,81,3,225,6,0,2428
7,42211,79,31,3,192,8,0,5139
6,80511,91,91,3,217,6,0,49041
7,102811,38,28,3,195,8,0,27019
3,40910,14,68,2,213,7,0,4364
1,123011,33,44,3,219,7,1,4914
5,62411,33,84,3,215,6,0,1310
7,52110,74,46,2,189,8,0,7268
2,52512,13,78,3,221,6,0,47129
1,50412,85,75,3,221,7,0,3643
3,42211,21,76,3,218,7,0,1189
3,71610,14,84,2,214,7,0,3708
2,32610,58,51,2,210,8,0,22231
6,30212,81,60,3,222,6,0,14957
4,91710,20,64,2,126,7,0,7006
2,102910,8,66,2,211,8,0,57667
2,20411,92,38,2,212,8,0,183304
1,92311,82,75,3,216,7,0,17923
4,40811,10,62,3,128,5,0,35850
4,111111,54,47,3,129,5,0,58
1,122410,34,52,2,211,7,0,17933
3,12111,20,50,3,215,7,0,853
5,71610,21,83,2,211,6,0,1426
1,90211,83,87,3,215,7,0,6040
5,31111,34,55,3,214,6,0,3223
6,41610,20,65,2,211,7,0,8213
6,43010,7,68,2,211,7,0,23921
3,71511,6,87,3,218,7,0,1721
4,31111,45,50,3,128,6,0,10
4,61810,58,81,2,126,7,0,7789
2,101212,29,60,3,223,6,0,5758
2,121010,28,45,2,211,8,0,1687
1,81712,40,84,3,222,6,0,54852
7,20411,83,-2,3,191,8,0,630
2,120911,7,41,3,218,7,0,105859
7,20510,45,10,2,189,9,0,2
7,80511,22,55,3,193,8,0,7908
1,30411,27,59,3,213,7,0,1273
4,122410,37,43,2,126,7,0,3951
5,82412,87,79,3,222,5,0,10752
2,40910,20,65,2,210,8,0,5762
6,80312,18,87,3,223,5,0,2
7,112511,58,27,3,195,8,1,800
3,60112,25,81,3,225,6,0,5981
1,21012,37,48,3,220,7,1,3522
6,60311,41,84,3,216,6,0,991
2,50412,19,76,3,221,6,0,4216
2,61011,58,83,3,214,7,0,18705
4,123110,55,38,2,127,7,1,34556
5,91010,36,79,2,212,6,1,429
3,41511,41,75,3,218,7,0,479
2,92410,5,81,2,211,8,0,23831
6,31210,78,58,2,212,7,0,36
6,72310,67,83,2,212,6,0,8888
1,100110,95,71,2,211,7,0,113009
1,31811,33,62,3,214,7,0,5173
7,100810,41,44,2,190,9,0,1400
4,72712,74,81,3,130,4,0,21651
7,82611,81,57,3,194,8,0,7127
2,32511,31,69,3,214,8,0,2881
3,71312,8,82,3,225,6,0,8741
2,91412,13,75,3,222,6,0,45803
5,20411,96,41,2,213,6,0,4736
4,61011,6,80,3,129,5,0,5964
3,61110,5,82,2,214,7,0,8578
5,62411,9,84,3,215,6,0,7306
6,70811,49,88,3,216,6,0,15907
5,21012,3,48,3,220,5,1,3777
7,102910,7,34,2,190,9,0,5137
2,32610,80,51,2,210,8,0,25569
2,12811,35,42,3,211,8,0,3448
7,32511,38,25,3,192,8,0,37502
4,51311,83,70,3,129,5,0,9023
6,20510,22,40,2,212,7,0,23716
3,61512,87,84,3,225,6,0,1097
6,51410,22,74,2,211,7,0,16179
7,51311,56,36,3,192,8,0,4493
6,90911,58,80,3,217,6,1,2745
7,111811,41,29,3,195,8,0,1157
6,92410,93,76,2,213,6,0,32964
7,12712,80,26,3,196,8,0,587
7,73010,36,66,2,189,9,0,1079
3,52512,28,78,3,225,6,0,187
6,120211,27,51,3,220,6,0,3300
3,73010,30,82,2,214,7,0,999
7,20510,94,10,2,189,9,0,4
5,82412,85,79,3,222,5,0,673
3,52810,17,78,2,214,7,0,2236
4,41312,72,68,3,131,4,0,84156
2,22511,34,60,3,213,8,0,17909
3,21111,24,43,3,216,7,1,3171
1,72310,67,83,2,211,7,0,6060
7,10612,83,18,3,196,8,0,1018
5,100711,94,71,3,217,6,0,69
3,70811,6,85,3,218,7,0,1728
6,71312,59,80,3,223,5,0,221
1,52512,5,77,3,221,7,0,18625
3,92410,72,76,2,214,7,0,10449
4,11411,67,31,2,127,6,0,8936
3,20411,16,45,2,215,7,0,3930
6,12811,37,44,3,213,6,0,3828
4,70811,5,84,3,129,5,0,35154
5,81012,46,86,3,222,5,0,4562
5,123110,60,49,2,211,6,1,132
4,102910,4,56,2,126,7,0,51854
3,101510,56,69,2,215,7,0,501
3,93011,72,82,3,220,7,0,20710
1,51812,19,70,3,221,7,0,1441
3,90211,74,89,3,219,7,0,3431
2,60112,16,78,3,221,6,0,51827
3,42712,42,73,3,225,6,0,5651
3,72911,67,88,3,218,7,0,1416
6,50710,46,73,2,211,7,0,30700
1,52110,52,76,2,210,7,0,1839
6,121611,21,53,3,220,6,0,12054
1,100711,72,69,3,217,7,0,38528
5,50611,95,66,3,216,6,0,20183
6,92812,74,77,3,224,5,0,18462
3,20510,85,45,2,214,7,0,616
5,93011,96,81,3,217,6,0,6582
2,80511,60,93,3,215,7,0,325
4,121710,31,46,2,126,7,0,6007
7,31910,11,29,2,189,9,0,13857
3,50412,13,79,3,225,6,0,13955
5,32511,29,70,3,215,6,0,1551
2,71610,17,85,2,210,8,0,11528
4,60410,44,70,2,126,7,0,4606
5,112610,33,66,2,212,6,1,3668
2,31210,14,57,2,211,8,0,19373
5,31111,19,55,3,214,6,0,48
1,52711,33,77,3,215,7,0,4431
4,21210,3,28,2,126,8,1,16384
2,22412,23,54,3,220,7,0,24439
5,12012,13,54,3,220,5,0,10496
1,102210,1,69,2,211,7,0,25543
6,51311,35,76,3,217,6,0,5776
4,81712,58,81,3,130,4,0,3835
5,12111,28,45,3,212,6,0,194
1,82611,35,87,3,215,7,0,2285
1,72911,32,86,3,215,7,0,5003
6,10612,80,50,3,221,6,0,13379
4,30510,37,43,2,126,8,0,5088
7,31210,52,27,2,189,9,0,2027
2,21910,1,39,2,210,8,0,58221
1,32610,26,51,2,211,8,0,5870
5,40111,91,61,3,215,6,0,1274
1,52110,97,76,2,210,7,0,31165
1,51311,42,75,3,215,7,0,7870
7,91710,4,48,2,190,9,0,13224
5,50412,5,77,3,222,5,0,5275
4,123110,59,38,2,127,7,1,11310
4,70612,40,80,3,130,4,0,79372
3,21012,13,51,3,223,6,1,12904
3,50710,67,73,2,213,7,0,4521
1,91710,59,82,2,211,7,0,545
3,121710,42,52,2,214,7,0,4572
6,111811,27,63,3,219,6,0,2324
5,31811,41,64,3,214,6,0,280
1,111111,28,59,3,218,7,0,788
6,121710,5,52,2,212,7,0,86696
2,40111,8,55,3,214,7,0,57518
5,82010,6,87,2,212,6,0,814
4,81712,11,81,3,130,4,0,21834
6,60410,58,79,2,212,7,0,3048
3,61512,27,84,3,225,6,0,367
5,80610,92,86,2,212,6,0,6575
3,80610,6,85,2,214,7,0,1641
5,41312,18,70,3,222,5,0,1213
1,42310,31,64,2,210,7,0,1486
4,60112,29,77,3,130,4,0,9769
3,120310,67,53,2,214,7,0,2154
5,10711,27,48,2,211,6,0,582
3,43010,60,70,2,213,7,0,167
5,52711,81,80,3,216,6,0,2581
2,80610,37,89,2,211,8,0,5672
6,32511,28,70,3,216,6,0,591
4,61110,3,78,2,126,7,0,8633
2,52512,31,78,3,221,6,0,2615
6,120911,17,43,3,220,6,0,20782
3,111210,10,62,2,215,7,0,10253
6,21910,10,43,2,212,7,0,48176
1,21111,37,36,3,212,7,1,3672
1,52011,8,67,3,215,7,0,35631
4,100711,52,65,3,129,5,0,4921
1,60812,97,78,3,221,7,0,40069
1,91010,32,78,2,211,7,1,6320
1,91010,3,78,2,211,7,1,12134
5,91010,28,79,2,212,6,1,175
3,50710,5,73,2,213,7,0,7328
1,40612,97,70,3,221,7,0,40962
2,123110,8,47,2,211,8,1,56660
4,51112,3,67,3,131,4,0,11960
1,31811,2,62,3,214,7,0,45222
3,20510,42,45,2,214,7,0,3680
4,50611,2,63,3,129,5,0,96111
5,82010,4,87,2,212,6,0,10508
6,52011,35,72,3,217,6,0,3745
6,41312,82,71,3,223,5,0,21711
2,31811,3,62,3,214,8,0,9122
4,112610,7,48,2,126,7,1,132613
5,120211,14,51,3,219,6,0,4764
6,120911,58,43,3,220,6,0,6075
6,100110,19,70,2,213,7,0,574
2,70210,67,82,2,210,8,0,9740
4,112511,85,47,3,129,5,1,2671
4,60410,8,70,2,126,7,0,62756
1,92410,79,80,2,211,7,0,27292
2,10711,87,44,2,211,8,0,22308
1,52810,10,80,2,210,7,0,30894
3,51112,23,75,3,225,6,0,12974
5,120911,18,44,3,219,6,0,12050
5,71511,6,88,3,215,6,0,843
4,111210,74,52,2,126,7,0,15637
4,10711,83,39,2,127,6,0,10336
5,42310,95,65,2,210,6,0,17723
3,123011,49,48,3,223,7,1,17
4,112511,80,47,3,129,5,1,20509
2,62411,74,85,3,214,7,0,14168
3,92812,41,77,3,226,6,0,692
7,70210,59,61,2,189,9,0,62
4,91010,95,73,2,126,7,1,142636
7,41511,20,27,3,192,8,0,1726
5,70811,55,86,3,215,6,0,3248
7,121611,45,15,3,195,8,0,5
2,40811,30,67,3,214,7,0,4789
6,91412,85,76,3,224,5,0,1884
1,83112,27,80,3,222,6,0,1580
5,102111,28,66,3,218,6,0,234
3,30411,97,65,3,217,7,0,117
3,61711,9,86,3,218,7,0,8871
6,101212,30,65,3,225,5,0,4206
6,110411,41,58,3,219,6,0,3050
6,61711,74,87,3,216,6,0,20005
6,121611,7,53,3,220,6,0,112946
5,40612,30,70,3,222,5,0,1080
6,62212,79,81,3,223,5,0,25105
5,62912,7,87,3,222,5,0,6947
1,90911,52,76,3,215,7,1,2333
1,92410,36,80,2,211,7,0,252
3,42012,6,72,3,225,6,0,999
7,111111,91,19,3,195,8,0,10593
7,20312,18,22,3,196,8,0,692
5,41511,31,72,3,215,6,0,476
2,21210,21,38,2,210,8,1,11932
6,21910,52,43,2,212,7,0,5058
7,21111,27,10,3,191,8,1,554
7,72211,24,56,3,193,8,0,1970
5,12012,42,54,3,220,5,0,2748
7,91710,11,48,2,190,9,0,16286
3,81012,12,85,3,225,6,0,3462
6,12012,49,55,3,221,6,0,12448
4,70111,81,84,3,129,5,0,30412
2,32511,85,69,3,214,8,0,3235
7,70210,33,61,2,189,9,0,1637
5,31811,22,64,3,214,6,0,2403
4,102910,12,56,2,126,7,0,9460
7,123110,11,13,2,191,9,1,21643
4,93011,83,72,3,129,5,0,7921
2,101212,98,60,3,223,6,0,15149
6,90911,6,80,3,217,6,1,5465
5,62912,13,87,3,222,5,0,11492
6,81310,23,86,2,213,6,0,35692
2,83112,49,82,3,221,6,0,12808
7,70210,80,61,2,189,9,0,15
5,11312,96,48,3,220,5,0,5298
6,20312,22,57,3,221,6,0,20120
4,61512,82,80,3,130,4,0,32870
3,21210,71,47,2,214,7,1,1840
4,110411,91,49,3,129,5,0,68355
3,50611,18,69,3,219,7,0,120
1,122311,32,47,3,219,7,0,35301
6,101411,79,71,3,218,6,0,22653
6,21210,98,40,2,212,7,1,12854
1,71610,72,83,2,211,7,0,32796
2,62212,37,81,3,221,6,0,4694
4,91412,49,68,3,130,4,0,8189
1,112610,44,64,2,211,7,1,8324
3,120911,6,49,3,222,7,0,2227
4,43010,24,53,2,126,7,0,8461
4,40811,79,62,3,128,5,0,50260
4,81310,71,78,2,126,7,0,7189
4,41610,9,56,2,126,7,0,29760
1,40210,4,62,2,210,7,0,37809
3,82010,1,88,2,214,7,0,4136
5,32610,32,52,2,211,6,0,1720
1,50710,40,72,2,210,7,0,61099
4,51112,87,67,3,131,4,0,15320
4,42911,4,64,3,129,5,0,50045
2,101212,95,60,3,223,6,0,145394
7,41511,24,27,3,192,8,0,1302
